shapeid,x,y
9047,15.9644,45.8731
9047,15.9773,45.8609
9047,15.9937,45.8519
9047,16.0174,45.8559
9047,16.0275,45.8626
9047,16.0327,45.8907
9047,16.0327,45.8908
9047,16.0398,45.9003
9047,16.0731,45.9003
9047,16.0813,45.8963
9048,11.5293,45.7559
9048,11.5342,45.7556
9048,11.5476,45.757
9048,11.5516,45.7559
9048,11.5517,45.7559
9048,11.552,45.7537
9048,11.552,45.7536
9048,11.5511,45.7466
9048,11.5516,45.7448
9048,11.5775,45.7381
9048,11.585,45.7337
9048,11.5879,45.7289
9048,11.5931,45.7156
9048,11.5961,45.7115
9048,11.6029,45.7107
9048,11.6236,45.7129
9048,11.6294,45.7115
9048,11.6294,45.7114
9048,11.6322,45.6979
9048,11.628,45.662
9048,11.6294,45.6448
9048,11.6294,45.6447
9048,11.5859,45.6429
9048,11.5225,45.6629
9048,11.4849,45.6669
9048,11.486,45.6593
9048,11.4834,45.641
9048,11.4849,45.6337
9048,11.489,45.6327
9048,11.5029,45.6346
9048,11.5072,45.6337
9048,11.5073,45.6337
9048,11.5077,45.6313
9048,11.5066,45.6248
9048,11.5073,45.6226
9048,11.5628,45.5781
9048,11.5653,45.5745
9048,11.5658,45.571
9048,11.5675,45.5684
9048,11.5817,45.5642
9048,11.6072,45.5448
9048,11.6156,45.542
9048,11.6157,45.542
9048,11.6184,45.5396
9048,11.6184,45.5337
9048,11.6351,45.5419
9048,11.6381,45.5546
9048,11.6294,45.5892
9048,11.6293,45.5892
9048,11.6294,45.5893
9048,11.6514,45.5766
9048,11.6499,45.5508
9048,11.6294,45.5003
9048,11.6242,45.5039
9048,11.6071,45.5114
9048,11.6047,45.5117
9048,11.5983,45.5108
9048,11.596,45.5114
9048,11.596,45.5224
9048,11.5873,45.5192
9048,11.5628,45.5003
9048,11.5575,45.4995
9048,11.5405,45.5003
9048,11.5176,45.4889
9048,11.5072,45.4891
9048,11.503,45.4914
9048,11.4959,45.4987
9048,11.4959,45.4988
9048,11.4959,45.5002
9048,11.4879,45.498
9048,11.4671,45.4851
9048,11.4628,45.4781
9048,11.4608,45.4727
9048,11.4571,45.4693
9048,11.457,45.4693
9048,11.4517,45.467
9048,11.4715,45.4301
9048,11.4739,45.4226
9048,11.4739,45.4225
9048,11.4738,45.4225
9048,11.4628,45.4225
9048,11.4671,45.4147
9048,11.4717,45.4094
9048,11.4959,45.3928
9048,11.5061,45.3823
9048,11.514,45.3669
9048,11.5184,45.3447
9048,11.5183,45.3447
9048,11.5035,45.3521
9048,11.4824,45.3755
9048,11.4628,45.3781
9048,11.4407,45.3634
9048,11.4435,45.3491
9048,11.4532,45.3326
9048,11.4517,45.3114
9048,11.4516,45.3114
9048,11.4294,45.3224
9048,11.4198,45.3188
9048,11.4127,45.3108
9048,11.4112,45.3031
9048,11.4182,45.3003
9048,11.4183,45.3003
9048,11.4184,45.2976
9048,11.4158,45.292
9048,11.4117,45.2878
9048,11.4116,45.2878
9048,11.4072,45.2892
9048,11.4074,45.2986
9048,11.4072,45.3002
9048,11.3791,45.3094
9048,11.3679,45.3186
9048,11.3627,45.3336
9048,11.3687,45.3433
9048,11.3802,45.3487
9048,11.3859,45.355
9048,11.3738,45.367
9048,11.3664,45.3721
9048,11.3568,45.3817
9048,11.3493,45.3941
9048,11.3485,45.3971
9048,11.3466,45.3989
9048,11.323,45.4028
9048,11.3064,45.3993
9048,11.2987,45.3795
9048,11.3072,45.3336
9048,11.3071,45.3336
9048,11.2692,45.3619
9048,11.2692,45.362
9048,11.2562,45.3905
9048,11.2385,45.4006
9048,11.2107,45.4049
9048,11.1739,45.4003
9048,11.1517,45.3892
9048,11.1434,45.371
9048,11.1406,45.367
9048,11.1405,45.367
9048,11.1049,45.355
9048,11.094,45.3416
9048,11.0961,45.3114
9048,11.0802,45.3106
9048,11.0801,45.3106
9048,11.0648,45.3282
9048,11.0184,45.3447
9048,11.0072,45.3669
9048,10.9465,45.3501
9048,10.9295,45.3559
9048,10.9289,45.3582
9048,10.93,45.3648
9048,10.9295,45.367
9048,10.9271,45.3674
9048,10.9206,45.3664
9048,10.9184,45.367
9048,10.9178,45.3692
9048,10.9189,45.3759
9048,10.9184,45.3781
9048,10.9162,45.3786
9048,10.9095,45.3775
9048,10.9072,45.3781
9048,10.8961,45.4003
9048,10.8831,45.4015
9048,10.8527,45.3976
9048,10.8406,45.4003
9048,10.8405,45.4003
9048,10.84,45.4023
9048,10.8409,45.4092
9048,10.8405,45.4114
9048,10.8183,45.4225
9048,10.8199,45.4499
9048,10.8183,45.4558
9048,10.8142,45.4569
9048,10.7961,45.4558
9048,10.7656,45.4678
9048,10.7518,45.4669
9048,10.7514,45.4499
9048,10.7743,45.4397
9048,10.7743,45.4396
9048,10.7744,45.4396
9048,10.774,45.4225
9048,10.7739,45.4225
9048,10.7647,45.4237
9048,10.7592,45.4205
9048,10.7517,45.4114
9048,10.7295,45.4003
9048,10.7292,45.387
9048,10.7371,45.3782
9048,10.7468,45.3721
9048,10.7517,45.367
9048,10.7518,45.367
9048,10.7486,45.358
9048,10.7486,45.3579
9048,10.7328,45.3434
9048,10.7295,45.3336
9048,10.7155,45.3419
9048,10.71,45.3478
9048,10.7072,45.3559
9048,10.7095,45.3624
9048,10.7191,45.3791
9048,10.7183,45.3892
9048,10.7069,45.4088
9048,10.6977,45.417
9048,10.6851,45.4225
9048,10.6678,45.4215
9048,10.6629,45.4225
9048,10.6568,45.4291
9048,10.651,45.4382
9048,10.643,45.445
9048,10.6296,45.4447
9048,10.6295,45.4447
9048,10.6295,45.4448
9048,10.6315,45.4495
9048,10.6444,45.4629
9048,10.6558,45.4595
9048,10.6799,45.4573
9048,10.6931,45.4512
9048,10.7008,45.4495
9048,10.7041,45.4539
9048,10.7055,45.4588
9048,10.7123,45.4739
9048,10.715,45.4778
9048,10.7236,45.4763
9048,10.7363,45.4775
9048,10.7717,45.4893
9048,10.785,45.4892
9048,10.7809,45.5129
9048,10.7616,45.5213
9048,10.7372,45.5247
9048,10.7246,45.5306
9048,10.7246,45.5307
9048,10.7217,45.5394
9048,10.7269,45.5483
9048,10.7294,45.5892
9048,10.7295,45.5892
9048,10.7363,45.6035
9048,10.7458,45.6137
9048,10.7581,45.6172
9048,10.7582,45.6172
9048,10.7739,45.6115
9048,10.774,45.6115
9048,10.7855,45.6018
9048,10.7855,45.6017
9048,10.7851,45.6004
9048,10.7957,45.6029
9048,10.8055,45.6087
9048,10.8056,45.6087
9048,10.8163,45.6103
9048,10.8295,45.6004
9048,10.8519,45.5948
9048,10.8627,45.5864
9048,10.8628,45.567
9048,10.8848,45.5673
9048,10.8997,45.574
9048,10.9128,45.5771
9048,10.9129,45.5771
9048,10.9296,45.567
9048,10.9432,45.5475
9048,10.9517,45.5448
9048,10.9609,45.5452
9048,10.9629,45.5448
9048,10.9629,45.5447
9048,10.97,45.5332
9048,10.9786,45.5075
9048,10.9851,45.5004
9048,10.9924,45.5022
9048,11.0096,45.5185
9048,11.0184,45.5225
9048,11.0281,45.522
9048,11.033,45.52
9048,11.0407,45.5114
9048,11.0532,45.5061
9048,11.084,45.5056
9048,11.0961,45.5003
9048,11.0964,45.4982
9048,11.0958,45.4909
9048,11.0961,45.4892
9048,11.1145,45.4902
9048,11.1184,45.4892
9048,11.1184,45.4782
9048,11.1364,45.4854
9048,11.1462,45.4833
9048,11.1463,45.4833
9048,11.1463,45.4832
9048,11.1518,45.467
9048,11.1517,45.467
9048,11.1517,45.4669
9048,11.1498,45.4683
9048,11.146,45.4646
9048,11.1406,45.4558
9048,11.1406,45.4337
9048,11.1606,45.4358
9048,11.1711,45.4476
9048,11.1745,45.4664
9048,11.1739,45.4892
9048,11.2564,45.4711
9048,11.3405,45.4781
9048,11.3416,45.4904
9048,11.3355,45.4952
9048,11.3264,45.497
9048,11.3182,45.5003
9048,11.3148,45.5052
9048,11.3104,45.5175
9048,11.3071,45.5225
9048,11.2995,45.5258
9048,11.28,45.5291
9048,11.2738,45.5336
9048,11.2724,45.5413
9048,11.2747,45.5591
9048,11.2738,45.567
9048,11.3285,45.5708
9048,11.3405,45.5781
9048,11.3378,45.5942
9048,11.3286,45.6028
9048,11.3171,45.6101
9048,11.3071,45.6225
9048,11.2983,45.6413
9048,11.2956,45.653
9048,11.296,45.667
9048,11.2961,45.667
9048,11.3232,45.6605
9048,11.3295,45.6559
9048,11.333,45.648
9048,11.3331,45.648
9048,11.336,45.6292
9048,11.3406,45.6226
9048,11.3529,45.6186
9048,11.3848,45.6155
9048,11.3962,45.6115
9048,11.4028,45.6025
9048,11.4182,45.5671
9048,11.4307,45.5686
9048,11.4497,45.5772
9048,11.4497,45.5773
9048,11.4627,45.5782
9048,11.4641,45.5872
9048,11.4606,45.5929
9048,11.4516,45.6003
9048,11.4511,45.6051
9048,11.4528,45.6185
9048,11.4516,45.6225
9048,11.4441,45.6262
9048,11.4265,45.6298
9048,11.4264,45.6298
9048,11.4182,45.6336
9048,11.4149,45.6383
9048,11.4104,45.6511
9048,11.4072,45.6558
9048,11.4025,45.6566
9048,11.3892,45.6547
9048,11.3891,45.6547
9048,11.3849,45.6558
9048,11.373,45.6755
9048,11.3644,45.6848
9048,11.3392,45.6941
9048,11.3299,45.7062
9048,11.3182,45.7447
9048,11.3182,45.7448
9048,11.3183,45.7448
9048,11.346,45.7389
9048,11.3851,45.7628
9048,11.3852,45.7628
9048,11.4072,45.7448
9048,11.4222,45.7487
9048,11.4259,45.761
9048,11.4259,45.7763
9048,11.4294,45.7893
9048,11.4377,45.7948
9048,11.4577,45.8026
9048,11.4627,45.8115
9048,11.4689,45.8119
9048,11.469,45.8119
9048,11.4714,45.809
9048,11.4739,45.8003
9048,11.4891,45.7794
9048,11.4999,45.7729
9048,11.5239,45.7645
9048,11.524,45.7645
9048,11.526,45.7614
9048,11.5268,45.7584
9049,12.2405,45.5781
9049,12.2456,45.5725
9049,12.2518,45.5735
9049,12.2607,45.5767
9049,12.2737,45.5782
9049,12.3126,45.5673
9049,12.3275,45.5725
9049,12.3292,45.6003
9049,12.3292,45.6004
9049,12.3349,45.6004
9049,12.3381,45.5981
9049,12.3396,45.5941
9049,12.3404,45.5893
9049,12.3625,45.5893
9049,12.3626,45.5893
9049,12.3626,45.5892
9049,12.3632,45.5801
9049,12.3609,45.5744
9049,12.3609,45.5743
9049,12.3292,45.5447
9049,12.3205,45.5393
9049,12.3205,45.5392
9049,12.3058,45.5347
9049,12.2626,45.5336
9049,12.2623,45.5275
9049,12.265,45.525
9049,12.2737,45.5225
9049,12.2981,45.5033
9049,12.307,45.5003
9049,12.3229,45.5033
9049,12.3453,45.5196
9049,12.3625,45.5225
9049,12.3626,45.5225
9049,12.3646,45.517
9049,12.3743,45.5046
9049,12.3504,45.5049
9049,12.3096,45.4889
9049,12.2727,45.4636
9049,12.2527,45.4362
9049,12.2527,45.43
9049,12.259,45.43
9049,12.25,45.4207
9049,12.2461,45.4113
9049,12.2466,45.4096
9049,12.2292,45.4114
9049,12.2211,45.4154
9049,12.207,45.4336
9049,12.1917,45.4412
9049,12.1584,45.4258
9049,12.1293,45.4225
9049,12.1289,45.4331
9049,12.1289,45.4332
9049,12.1391,45.4475
9049,12.1403,45.4558
9049,12.1347,45.4637
9049,12.1146,45.4724
9049,12.1071,45.4781
9049,12.1014,45.4987
9049,12.0998,45.5219
9049,12.0933,45.5372
9049,12.0737,45.5336
9049,12.0765,45.5635
9049,12.093,45.5826
9049,12.1166,45.5884
9049,12.1404,45.5782
9049,12.1404,45.5781
9049,12.1355,45.565
9049,12.114,45.5543
9049,12.1072,45.5447
9049,12.1077,45.5325
9049,12.1179,45.5132
9049,12.1182,45.5004
9049,12.1331,45.5103
9049,12.1626,45.5559
9049,12.1737,45.5533
9049,12.1783,45.5436
9049,12.1804,45.5317
9049,12.1848,45.5225
9049,12.1926,45.5189
9049,12.2113,45.5158
9049,12.2182,45.5115
9049,12.2239,45.5141
9049,12.2335,45.5211
9049,12.2404,45.5225
9049,12.2414,45.5355
9049,12.2336,45.5443
9049,12.2236,45.5506
9049,12.2181,45.5559
9049,12.2193,45.5602
9049,12.2292,45.5781
9049,12.2338,45.607
9049,12.2339,45.607
9049,12.2425,45.6149
9049,12.2626,45.6115
9049,12.2626,45.6114
9049,12.2567,45.6051
9049,12.247,45.5984
9049,12.2395,45.59
9050,12.4003,45.4318
9050,12.3978,45.4223
9050,12.3762,45.4226
9050,12.3709,45.4153
9050,12.3658,45.4189
9050,12.3718,45.4249
9050,12.3892,45.4335
9051,6.891,45.4756
9051,6.8909,45.4756
9051,6.8739,45.4826
9051,6.8628,45.5014
9051,6.8627,45.5014
9051,6.8634,45.5225
9051,6.8635,45.5225
9051,6.8685,45.5239
9051,6.8686,45.5239
9051,6.8776,45.5246
9051,6.8851,45.527
9051,6.8857,45.5336
9051,6.8857,45.5337
9051,6.8858,45.5337
9051,6.8926,45.5267
9051,6.8926,45.5266
9051,6.8917,45.5139
9051,6.8935,45.4999
9051,6.9079,45.4892
9051,6.908,45.4892
9051,6.9079,45.4891
9052,9.4969,45.4277
9052,9.4965,45.4225
9052,9.4964,45.4225
9052,9.4919,45.4219
9052,9.4779,45.4235
9052,9.4742,45.4225
9052,9.4708,45.4099
9052,9.4693,45.387
9052,9.4631,45.3781
9052,9.4444,45.3921
9052,9.4531,45.4079
9052,9.4723,45.4255
9052,9.4853,45.4448
9052,9.4854,45.4448
9052,9.4902,45.4436
9052,9.4903,45.4436
9052,9.4944,45.4363
9053,6.3573,45.3118
9053,6.3705,45.3103
9053,6.3747,45.3115
9053,6.3748,45.3114
9053,6.3758,45.2959
9053,6.3872,45.2741
9053,6.3872,45.274
9053,6.3873,45.274
9053,6.3858,45.2559
9053,6.3857,45.2558
9053,6.3857,45.2559
9053,6.3515,45.2723
9053,6.343,45.2829
9053,6.3413,45.3003
9053,6.3435,45.2988
9053,6.3486,45.3036
9053,6.3528,45.3095
9053,6.3523,45.3114
9053,6.3524,45.3115
9054,6.4526,45.3157
9054,6.4525,45.3003
9054,6.4525,45.3002
9054,6.3984,45.3129
9054,6.3748,45.3114
9054,6.3747,45.3114
9054,6.3747,45.3115
9054,6.3776,45.3187
9054,6.3815,45.3395
9054,6.3857,45.3447
9054,6.3857,45.3448
9054,6.4044,45.3455
9054,6.4081,45.3448
9054,6.4081,45.3447
9054,6.4082,45.3426
9054,6.4076,45.3354
9054,6.4081,45.3336
9054,6.44,45.3247
9055,10.778,45.2301
9055,10.8319,45.22
9055,10.8628,45.2226
9055,10.8628,45.2225
9055,10.8643,45.2044
9055,10.8509,45.2009
9055,10.8353,45.2001
9055,10.8295,45.1892
9055,10.844,45.1793
9055,10.8631,45.1752
9055,10.8632,45.1752
9055,10.8766,45.1642
9055,10.8766,45.1641
9055,10.8739,45.1336
9055,10.841,45.1209
9055,10.8049,45.1142
9055,10.77,45.1171
9055,10.7406,45.1336
9055,10.7653,45.1644
9055,10.775,45.1826
9055,10.7739,45.2114
9055,10.7654,45.2116
9055,10.759,45.2097
9055,10.7544,45.2059
9055,10.7517,45.2003
9055,10.7452,45.205
9055,10.7452,45.2051
9055,10.7469,45.2119
9055,10.7537,45.2185
9056,10.0492,45.1641
9056,10.0549,45.1582
9056,10.063,45.1559
9056,10.0775,45.1596
9056,10.1018,45.1745
9056,10.1185,45.1781
9056,10.1186,45.1781
9056,10.1195,45.1721
9056,10.1195,45.172
9056,10.1158,45.1694
9056,10.1106,45.1684
9056,10.1075,45.167
9056,10.1071,45.1619
9056,10.1086,45.1492
9056,10.1075,45.1447
9056,10.1074,45.1447
9056,10.0883,45.1322
9056,10.063,45.1225
9056,10.0456,45.1235
9056,10.0408,45.1225
9056,10.0356,45.117
9056,10.0275,45.1032
9056,10.0186,45.1002
9056,10.0082,45.1011
9056,9.9808,45.1143
9056,9.9741,45.1225
9056,9.9689,45.123
9056,9.9567,45.1214
9056,9.9518,45.1225
9056,9.9513,45.1245
9056,9.9513,45.1246
9056,9.9523,45.1314
9056,9.9518,45.1336
9056,9.9496,45.1341
9056,9.943,45.1331
9056,9.9408,45.1336
9056,9.9407,45.1336
9056,9.9401,45.1359
9056,9.9412,45.1425
9056,9.9407,45.1447
9056,9.9074,45.167
9056,9.9101,45.1732
9056,9.9138,45.1741
9056,9.9172,45.1715
9056,9.9172,45.1714
9056,9.9185,45.1671
9056,9.9417,45.1695
9056,9.9418,45.1695
9056,9.9846,45.1626
9056,10.0075,45.1671
9056,10.0094,45.1698
9056,10.0101,45.1738
9056,10.0122,45.1772
9056,10.037,45.1791
9056,10.0408,45.1781
9057,10.5403,44.9827
9057,10.5406,44.9781
9057,10.5343,44.9716
9057,10.5406,44.967
9057,10.5413,44.9648
9057,10.5413,44.9647
9057,10.5403,44.9582
9057,10.5406,44.9559
9057,10.5428,44.9555
9057,10.5497,44.9565
9057,10.5519,44.9559
9057,10.5528,44.9511
9057,10.5512,44.9388
9057,10.5519,44.9337
9057,10.5802,44.9133
9057,10.5852,44.9003
9057,10.5832,44.8946
9057,10.5832,44.8945
9057,10.5751,44.8849
9057,10.574,44.8781
9057,10.574,44.878
9057,10.5619,44.8759
9057,10.5618,44.8759
9057,10.5566,44.8835
9057,10.5545,44.8939
9057,10.5518,44.9003
9057,10.5391,44.9025
9057,10.4963,44.9003
9057,10.4926,44.9041
9057,10.4878,44.9183
9057,10.485,44.9224
9057,10.4777,44.9239
9057,10.4519,44.9224
9057,10.4518,44.9224
9057,10.446,44.925
9057,10.4365,44.9322
9057,10.4295,44.9336
9057,10.4199,44.9275
9057,10.4211,44.9167
9057,10.4296,44.8892
9057,10.4202,44.8301
9057,10.4296,44.8115
9057,10.4844,44.8107
9057,10.5295,44.8003
9057,10.5318,44.7882
9057,10.5318,44.7881
9057,10.524,44.783
9057,10.524,44.7829
9057,10.5135,44.7808
9057,10.5074,44.7781
9057,10.5055,44.7671
9057,10.5074,44.7563
9057,10.512,44.7481
9057,10.5185,44.7447
9057,10.5041,44.7293
9057,10.5041,44.7292
9057,10.4879,44.7276
9057,10.4519,44.7446
9057,10.4529,44.7292
9057,10.4644,44.7074
9057,10.4644,44.7073
9057,10.4629,44.6892
9057,10.4534,44.6978
9057,10.4241,44.7432
9057,10.4198,44.7572
9057,10.4202,44.7733
9057,10.4295,44.7892
9057,10.4216,44.7883
9057,10.404,44.7905
9057,10.3962,44.7892
9057,10.393,44.7849
9057,10.388,44.7709
9057,10.3851,44.767
9057,10.3774,44.7657
9057,10.3773,44.7657
9057,10.3597,44.768
9057,10.3518,44.767
9057,10.3497,44.7645
9057,10.3488,44.761
9057,10.3466,44.7578
9057,10.3407,44.7559
9057,10.3407,44.7558
9057,10.3128,44.7558
9057,10.2989,44.7595
9057,10.2851,44.7669
9057,10.2768,44.7611
9057,10.2741,44.7225
9057,10.2741,44.7224
9057,10.269,44.7135
9057,10.2561,44.6989
9057,10.2518,44.6892
9057,10.2409,44.6915
9057,10.2361,44.7016
9057,10.2337,44.7138
9057,10.2296,44.7224
9057,10.2226,44.7241
9057,10.2039,44.7217
9057,10.1963,44.7224
9057,10.1942,44.725
9057,10.1941,44.725
9057,10.1932,44.7286
9057,10.1911,44.7318
9057,10.1852,44.7335
9057,10.1715,44.7321
9057,10.1565,44.727
9057,10.1297,44.7113
9057,10.1078,44.6835
9057,10.0963,44.678
9057,10.0824,44.6789
9057,10.0595,44.6899
9057,10.0408,44.6892
9057,10.0407,44.6892
9057,10.0398,44.7014
9057,10.0399,44.7014
9057,10.0455,44.7064
9057,10.0455,44.7065
9057,10.063,44.7114
9057,10.0673,44.7146
9057,10.0741,44.7225
9057,10.0918,44.7311
9057,10.1403,44.7362
9057,10.1629,44.7447
9057,10.1755,44.7544
9057,10.1851,44.767
9057,10.1878,44.7755
9057,10.1879,44.7755
9057,10.1902,44.7782
9057,10.1903,44.7782
9057,10.1962,44.7782
9057,10.1945,44.7846
9057,10.188,44.7865
9057,10.1802,44.7869
9057,10.174,44.7892
9057,10.173,44.7937
9057,10.1751,44.8071
9057,10.174,44.8114
9057,10.1695,44.8137
9057,10.1661,44.8143
9057,10.1639,44.8162
9057,10.1639,44.8163
9057,10.161,44.8283
9057,10.1573,44.831
9057,10.1536,44.8322
9057,10.1518,44.8336
9057,10.1518,44.8337
9057,10.153,44.85
9057,10.153,44.8501
9057,10.174,44.9003
9057,10.2074,44.9003
9057,10.2126,44.8976
9057,10.215,44.8943
9057,10.2163,44.8912
9057,10.2185,44.8892
9057,10.2238,44.8885
9057,10.2355,44.89
9057,10.2356,44.89
9057,10.2406,44.8892
9057,10.2407,44.8892
9057,10.2429,44.8867
9057,10.2429,44.8866
9057,10.2438,44.8831
9057,10.2458,44.8799
9057,10.2518,44.8781
9057,10.2627,44.879
9057,10.285,44.8892
9057,10.2851,44.8892
9057,10.3115,44.8877
9057,10.3184,44.8892
9057,10.3261,44.8984
9057,10.3255,44.921
9057,10.3295,44.9337
9057,10.3296,44.9337
9057,10.3352,44.9355
9057,10.3439,44.9358
9057,10.3509,44.9378
9057,10.3521,44.9508
9057,10.3493,44.9534
9057,10.3407,44.9558
9057,10.3406,44.9558
9057,10.3249,44.9689
9057,10.3135,44.9748
9057,10.2962,44.978
9057,10.2962,44.9781
9057,10.2998,44.997
9057,10.3091,44.9935
9057,10.3259,44.9823
9057,10.3518,44.9781
9057,10.3669,44.9812
9057,10.3759,44.9854
9057,10.3962,45.0003
9057,10.4048,45.0031
9057,10.4074,45.0055
9057,10.4074,45.0114
9057,10.4074,45.0115
9057,10.4159,45.006
9057,10.426,45.0023
9057,10.4519,45.0003
9057,10.4436,44.9701
9057,10.4429,44.9584
9057,10.4519,44.9447
9057,10.466,44.9527
9057,10.4661,44.9527
9057,10.4746,44.9552
9057,10.4913,44.9555
9057,10.4937,44.9583
9057,10.4962,44.967
9057,10.4963,44.967
9057,10.5058,44.9787
9057,10.5059,44.9787
9057,10.5073,44.9782
9057,10.504,44.9943
9057,10.4892,45.0202
9057,10.4962,45.0336
9057,10.4963,45.0337
9057,10.5085,45.0345
9057,10.5136,45.0289
9057,10.5185,45.0114
9057,10.5217,45.007
9057,10.5295,45.0003
9058,6.8704,44.9771
9058,6.8747,44.967
9058,6.8789,44.9659
9058,6.8923,44.968
9058,6.8969,44.967
9058,6.898,44.9626
9058,6.8962,44.9496
9058,6.8969,44.9447
9058,6.8969,44.9446
9058,6.8968,44.9447
9058,6.8693,44.9641
9058,6.8539,44.9688
9058,6.8414,44.9558
9058,6.8288,44.9653
9058,6.8288,44.9654
9058,6.8346,44.9766
9058,6.8346,44.9767
9058,6.8465,44.9887
9058,6.8524,45.0003
9058,6.8634,44.9972
9058,6.868,44.9883
9059,8.9013,44.8949
9059,8.8965,44.8892
9059,8.8918,44.8884
9059,8.8784,44.8903
9059,8.8743,44.8892
9059,8.8739,44.8869
9059,8.8748,44.88
9059,8.8743,44.8781
9059,8.8742,44.8781
9059,8.8742,44.878
9059,8.8424,44.8729
9059,8.83,44.8654
9059,8.83,44.8448
9059,8.8334,44.8376
9059,8.8382,44.8394
9059,8.8444,44.8441
9059,8.8519,44.8448
9059,8.852,44.8448
9059,8.8567,44.8396
9059,8.8606,44.8314
9059,8.8657,44.8244
9059,8.8742,44.8226
9059,8.8743,44.8226
9059,8.8743,44.8225
9059,8.8728,44.8075
9059,8.875,44.793
9059,8.8855,44.767
9059,8.9076,44.7336
9059,8.9225,44.7324
9059,8.9514,44.7403
9059,8.9631,44.7336
9059,8.9653,44.7162
9059,8.9653,44.7161
9059,8.953,44.7082
9059,8.9403,44.7073
9059,8.9403,44.7074
9059,8.9402,44.7074
9059,8.941,44.7113
9059,8.9058,44.6906
9059,8.8878,44.6843
9059,8.8742,44.6892
9059,8.874,44.6913
9059,8.8747,44.6985
9059,8.8742,44.7002
9059,8.8561,44.6991
9059,8.856,44.6991
9059,8.8519,44.7002
9059,8.82,44.7445
9059,8.8187,44.7446
9059,8.8187,44.7447
9059,8.8213,44.7492
9059,8.8214,44.7492
9059,8.8361,44.7613
9059,8.8409,44.767
9059,8.8442,44.7827
9059,8.8431,44.7992
9059,8.8299,44.8336
9059,8.8191,44.8333
9059,8.8052,44.8249
9059,8.7965,44.8225
9059,8.8003,44.8011
9059,8.8158,44.7714
9059,8.8077,44.7559
9059,8.8076,44.7559
9059,8.8076,44.7558
9059,8.7971,44.7569
9059,8.7733,44.754
9059,8.7632,44.7559
9059,8.7631,44.7559
9059,8.7596,44.7601
9059,8.7596,44.7602
9059,8.7551,44.7735
9059,8.7521,44.7781
9059,8.728,44.7886
9059,8.7186,44.7972
9059,8.7186,44.7973
9059,8.7187,44.8114
9059,8.7187,44.8115
9059,8.7344,44.8177
9059,8.7713,44.8185
9059,8.7854,44.8226
9059,8.7928,44.8314
9059,8.7964,44.867
9059,8.7965,44.867
9059,8.8006,44.8704
9059,8.8147,44.8753
9059,8.8187,44.8781
9059,8.8198,44.8859
9059,8.8173,44.9037
9059,8.8173,44.9038
9059,8.8187,44.9114
9059,8.8231,44.9146
9059,8.8231,44.9147
9059,8.8371,44.9198
9059,8.8409,44.9225
9059,8.8415,44.9276
9059,8.8399,44.94
9059,8.8399,44.9401
9059,8.8409,44.9447
9059,8.848,44.9494
9059,8.8665,44.9521
9059,8.8742,44.9559
9059,8.8778,44.9634
9059,8.881,44.9825
9059,8.8854,44.9893
9059,8.8855,44.9893
9059,8.9018,44.9779
9059,8.9127,44.9609
9059,8.9182,44.9387
9059,8.9187,44.9114
9059,8.9105,44.9089
9059,8.9052,44.9025
9060,11.0692,44.946
9060,11.074,44.9337
9060,11.0946,44.9338
9060,11.1169,44.9415
9060,11.1294,44.9337
9060,11.1311,44.9213
9060,11.1311,44.9212
9060,11.1242,44.9164
9060,11.1145,44.9146
9060,11.1073,44.9114
9060,11.1027,44.901
9060,11.0998,44.8784
9060,11.0998,44.8783
9060,11.0961,44.867
9060,11.0961,44.8669
9060,11.085,44.8558
9060,11.0823,44.8473
9060,11.0823,44.8472
9060,11.0798,44.8447
9060,11.0607,44.8454
9060,11.0607,44.8455
9060,11.0545,44.8532
9060,11.0496,44.8622
9060,11.0406,44.8669
9060,11.0406,44.867
9060,11.0461,44.8893
9060,11.0643,44.9083
9060,11.0735,44.9233
9060,11.0516,44.9336
9060,11.0516,44.9337
9060,11.0517,44.9514
9060,11.0598,44.9538
9061,11.1517,44.7447
9061,11.1736,44.7445
9061,11.2294,44.767
9061,11.2303,44.7547
9061,11.2246,44.7497
9061,11.2072,44.7446
9061,11.1628,44.7113
9061,11.1512,44.7058
9061,11.1402,44.7061
9061,11.1073,44.7224
9061,11.1072,44.7224
9061,11.1072,44.7225
9061,11.1127,44.7309
9061,11.1164,44.7412
9061,11.1183,44.767
9061,11.1184,44.767
9061,11.1275,44.7621
9061,11.1419,44.7491
9062,24.3137,44.6832
9062,24.3072,44.6746
9062,24.2997,44.6677
9062,24.294,44.6669
9062,24.2939,44.6669
9062,24.2939,44.667
9062,24.2939,44.678
9062,24.265,44.6633
9062,24.2526,44.6608
9062,24.2384,44.6669
9062,24.2383,44.6669
9062,24.2383,44.667
9062,24.2462,44.685
9062,24.2463,44.685
9062,24.2772,44.6799
9062,24.2828,44.7003
9062,24.305,44.7003
9062,24.3051,44.7003
9062,24.3049,44.6947
9062,24.3074,44.6915
9062,24.3112,44.6899
9062,24.3161,44.6892
9062,24.3162,44.6892
9063,8.6505,44.6323
9063,8.6187,44.6336
9063,8.6206,44.6568
9063,8.6383,44.6641
9063,8.66,44.6673
9063,8.6743,44.6781
9063,8.6744,44.6781
9063,8.6806,44.6677
9063,8.6719,44.6481
9064,11.8959,44.6559
9064,11.889,44.6275
9064,11.8849,44.6225
9064,11.8747,44.6216
9064,11.8598,44.632
9064,11.8515,44.6336
9064,11.826,44.6176
